Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
11,8111,6,0,5525000,1,135,17,6.3,3143,5,3,4,1491,516,1935,26,-37.8602,145.013,5,4836
11,7943,2,0,1125000,1,192,17,6.3,3143,3,1,2,169,,,26,-37.851,145.0161,5,4836
11,9239,3,0,2250000,1,135,17,6.3,3143,3,3,1,301,,,26,-37.8511,145.0167,5,4836
11,1859,3,0,2360000,1,260,18,6.3,3143,3,2,0,336,,,26,-37.8558,145.015,5,4836
11,7530,2,0,1900000,4,106,18,6.3,3143,2,2,0,207,,,26,-37.8571,145.0224,5,4836
11,1173,1,2,440000,3,106,18,6.3,3143,1,1,1,0,53,1970,26,-37.8531,145.0115,5,4836
11,11938,2,2,490000,0,196,19,6.3,3143,2,1,1,0,,1966,26,-37.8646,145.0247,5,4836
11,3894,3,0,2365000,1,135,19,6.3,3143,3,2,1,316,,,26,-37.8521,145.019,5,4836
11,2670,3,0,1300000,4,106,19,6.3,3143,2,1,2,212,106,1900,26,-37.8542,145.0149,5,4836
11,11930,3,2,732000,1,82,19,6.3,3143,3,2,2,0,,,26,-37.8597,145.0104,5,4836
11,11145,2,2,704000,3,85,21,6.3,3143,2,1,1,0,74,1969,26,-37.8573,145.0186,5,4836
11,2054,2,2,620000,4,135,21,6.3,3143,3,1,1,0,98,1970,26,-37.8596,145.0198,5,4836
11,11355,3,0,1900000,1,135,24,6.3,3143,3,1,2,328,108,1900,26,-37.8559,145.0158,5,4836
11,2438,1,2,315000,3,73,26,6.3,3143,1,1,1,0,,,26,-37.8575,145.0174,5,4836
11,11886,1,2,450000,0,260,30,6.3,3143,1,1,1,0,,,26,-37.8509,145.0203,5,4836
11,1169,2,2,710000,1,106,31,6.3,3143,2,1,1,2471,80,1970,26,-37.8573,145.0186,5,4836
11,4697,2,2,872000,1,106,31,6.3,3143,2,1,1,1194,,1953,26,-37.8604,145.0147,5,4836
11,336,2,2,598000,1,260,31,6.3,3143,2,1,1,0,88,1970,26,-37.8593,145.0156,5,4836
11,12172,3,0,1285000,1,135,31,6.3,3143,3,1,2,186,80,1920,26,-37.8554,145.0173,5,4836
11,11304,4,0,3660000,1,106,31,6.3,3143,4,3,2,421,,,26,-37.8593,145.0275,5,4836
11,694,2,2,520000,1,260,35,6.3,3143,1,1,1,0,76,1970,26,-37.8618,145.0183,5,4836
11,9357,4,0,3625000,1,106,36,6.3,3143,4,1,2,709,251,1900,26,-37.8574,145.016,5,4836
11,9371,4,0,4200000,4,111,36,6.3,3143,4,3,3,563,333,2000,26,-37.8582,145.0138,5,4836
11,7278,3,1,1101000,1,106,36,6.3,3143,3,1,2,103,3,2000,26,-37.8542,145.0135,5,4836
11,8563,3,0,3512500,1,135,36,6.3,3143,3,2,2,617,285,1998,26,-37.8557,145.0264,5,4836
11,3468,4,0,2000000,0,135,38,6.3,3143,4,3,4,544,,,26,-37.8611,145.0195,5,4836
11,607,3,2,869000,1,106,38,6.3,3143,2,1,1,0,91,1940,26,-37.853,145.0264,5,4836
11,3222,5,0,2810000,1,135,39,6.3,3143,5,2,2,617,,,26,-37.8611,145.0271,5,4836
11,4795,2,2,565000,1,196,39,6.3,3143,3,1,1,0,,,26,-37.8573,145.0112,5,4836
11,10160,1,2,567000,1,260,39,6.3,3143,1,1,1,0,53,2013,26,-37.8549,145.0113,5,4836
11,7215,2,2,546000,3,260,46,6.3,3143,2,0,0,0,,,26,-37.8568,145.0161,5,4836
11,11962,2,2,471500,1,196,46,6.3,3143,2,1,1,0,,1980,26,-37.8503,145.0185,5,4836
12,4740,2,2,455000,1,155,43,5.9,3032,3,1,2,0,,,21,-37.7756,144.9165,6,6567
12,7399,3,0,940000,1,155,45,5.9,3032,3,1,2,298,108,1920,21,-37.7777,144.9195,6,6567
12,13142,2,2,467000,3,28,45,5.9,3032,2,1,1,0,62,1980,21,-37.7761,144.9201,6,6567
12,11711,3,0,1380000,3,155,48,5.9,3032,3,2,2,277,174,1910,21,-37.7777,144.9221,6,6567
12,4534,2,2,490000,4,106,48,5.9,3032,2,1,1,423,62,1970,21,-37.7736,144.9015,6,6567
12,9405,4,0,1850000,1,28,48,5.9,3032,4,3,1,478,270,1900,21,-37.7729,144.9179,6,6567
12,13329,3,0,1284000,1,255,48,5.9,3032,3,1,2,623,,1938,21,-37.7758,144.9089,6,6567
12,13337,3,0,971000,3,155,49,5.9,3032,3,2,2,285,128,1900,21,-37.775,144.9091,6,6567
12,12375,2,0,710000,0,155,49,5.9,3032,2,1,1,214,77,1890,21,-37.7776,144.9142,6,6567
12,12162,6,0,2425000,0,28,49,5.9,3032,6,3,2,1014,435,1887,21,-37.7721,144.9184,6,6567
12,1838,2,0,750000,3,133,49,5.9,3032,2,1,1,226,92,1920,21,-37.7745,144.9093,6,6567
12,985,2,0,1053000,1,155,51,5.9,3032,2,1,1,269,109,1900,21,-37.7748,144.929,6,6567
12,1035,3,0,1377000,1,155,51,5.9,3032,3,1,1,417,168,1900,21,-37.7756,144.9208,6,6567
12,2075,3,0,970000,1,28,52,5.9,3032,3,1,2,350,125,1904,21,-37.7759,144.91,6,6567
12,9577,2,0,940000,1,155,52,5.9,3032,2,1,1,330,,,21,-37.773,144.9049,6,6567
12,11363,2,0,751000,0,155,52,5.9,3032,2,1,1,118,79,1890,21,-37.7807,144.9288,6,6567
12,8629,2,0,950000,3,194,52,5.9,3032,2,1,1,173,102,1900,21,-37.7731,144.9206,6,6567
12,404,2,2,685000,1,28,53,5.9,3032,2,1,2,228,90,1995,21,-37.7718,144.9066,6,6567
12,9146,3,0,1230000,1,155,56,5.9,3032,4,1,2,594,148,1960,21,-37.7819,144.9064,6,6567
12,4916,2,0,636500,1,106,56,5.9,3032,2,1,1,0,,,21,-37.7738,144.9345,6,6567
12,12747,3,0,910000,1,194,56,5.9,3032,3,1,0,317,,,21,-37.7746,144.9112,6,6567
12,10318,2,0,770000,0,155,1,5.9,3032,2,1,1,226,87,1900,21,-37.7774,144.9186,6,6567
12,7731,3,0,960000,1,243,2,5.9,3032,3,2,2,229,,2011,21,-37.7778,144.9065,6,6567
12,1948,4,0,890000,3,194,2,5.9,3032,4,1,1,300,185,1890,21,-37.7766,144.9143,6,6567
12,4289,2,0,965000,1,155,2,5.9,3032,2,1,1,170,,,21,-37.7732,144.9206,6,6567
12,12270,3,0,1440000,1,155,3,5.9,3032,3,1,1,487,131,1900,21,-37.7725,144.9146,6,6567
12,1433,2,0,955000,1,255,4,5.9,3032,2,1,0,255,,,21,-37.7825,144.9208,6,6567
12,5892,2,2,450000,4,155,7,5.9,3032,2,1,1,0,,2010,21,-37.7731,144.9074,6,6567
12,4160,3,0,801000,1,106,7,5.9,3032,3,1,2,431,,1950,21,-37.781,144.9207,6,6567
12,6152,3,0,1000000,0,28,7,5.9,3032,3,2,2,440,120,1955,21,-37.7746,144.9031,6,6567
12,12456,3,0,1435000,1,155,7,5.9,3032,3,2,2,532,147,1950,21,-37.7737,144.904,6,6567
12,12532,1,2,390000,1,4,7,5.9,3032,1,1,1,0,58,1972,21,-37.7723,144.9094,6,6567
12,10370,3,0,1425000,0,106,9,5.9,3032,3,2,2,495,139,1920,21,-37.7821,144.9055,6,6567
12,10686,4,0,1340000,1,155,10,5.9,3032,3,2,2,683,232,1978,21,-37.775,144.932,6,6567
12,11986,3,0,955000,1,28,10,5.9,3032,3,1,1,263,117,1910,21,-37.7753,144.9116,6,6567
12,2148,4,0,1100000,4,155,12,5.9,3032,4,2,5,559,195,1920,21,-37.7791,144.9136,6,6567
12,7751,3,0,1255000,1,155,12,5.9,3032,3,2,2,308,,,21,-37.7759,144.9338,6,6567
12,7097,2,2,432000,1,23,12,5.9,3032,2,1,1,0,62,1978,21,-37.773,144.9303,6,6567
12,11617,4,0,1640000,1,194,13,5.9,3032,4,3,2,562,204,1890,21,-37.782,144.903,6,6567
12,6099,6,0,1430000,1,155,13,5.9,3032,4,2,1,461,286,1900,21,-37.78,144.9295,6,6567
12,4404,2,2,610000,3,28,13,5.9,3032,2,1,1,301,104,1995,21,-37.7791,144.914,6,6567
12,10657,3,0,940000,1,155,13,5.9,3032,3,3,1,491,127,1950,21,-37.7727,144.9136,6,6567
12,11335,3,0,890000,3,28,14,5.9,3032,3,1,1,242,110,1920,21,-37.7765,144.9114,6,6567
12,11500,3,0,1180000,3,28,17,5.9,3032,3,2,2,617,149,1930,21,-37.7742,144.906,6,6567
12,13291,4,0,1480000,1,194,17,5.9,3032,4,2,2,597,180,1939,21,-37.7757,144.9088,6,6567
12,2880,2,0,1150000,1,28,18,5.9,3032,2,1,1,387,,,21,-37.7734,144.9191,6,6567
12,10647,3,0,1350000,1,28,18,5.9,3032,3,1,3,575,,,21,-37.7828,144.9049,6,6567
12,10520,5,0,1905000,1,155,18,5.9,3032,5,2,2,521,,,21,-37.7778,144.9261,6,6567
12,7293,2,1,865000,3,155,18,5.9,3032,2,2,1,146,132,2015,21,-37.7713,144.9038,6,6567
12,4559,2,1,705000,1,28,19,5.9,3032,2,2,1,113,,1998,21,-37.7712,144.9088,6,6567
12,2071,2,2,442000,1,4,19,5.9,3032,2,1,1,0,62,1975,21,-37.7733,144.9219,6,6567
12,1372,2,2,540000,1,106,21,5.9,3032,2,2,1,0,,,21,-37.7786,144.9141,6,6567
12,5407,3,0,1037500,1,4,21,5.9,3032,3,1,2,506,110,1920,21,-37.7779,144.9133,6,6567
12,464,3,1,1050000,1,106,21,5.9,3032,3,2,2,318,160,2013,21,-37.7744,144.9035,6,6567
12,8796,2,2,440000,1,139,21,5.9,3032,2,1,1,0,65,1970,21,-37.7749,144.9137,6,6567
12,2168,2,0,1010000,1,28,21,5.9,3032,2,1,1,325,,,21,-37.7722,144.9117,6,6567
12,9273,4,0,1430000,1,155,24,5.9,3032,4,2,0,418,158,1900,21,-37.7766,144.9187,6,6567
12,11051,2,2,570000,4,155,24,5.9,3032,2,1,1,0,,,21,-37.7779,144.9137,6,6567
12,822,2,2,690000,1,28,24,5.9,3032,2,1,1,0,,,21,-37.7728,144.9169,6,6567
12,9428,3,0,1291000,1,28,27,5.9,3032,3,1,2,414,,,21,-37.7766,144.9185,6,6567
12,5289,3,0,1130000,1,155,27,5.9,3032,3,2,1,272,157,1900,21,-37.7774,144.928,6,6567
12,12256,3,0,1135000,1,28,30,5.9,3032,3,1,1,296,104,1910,21,-37.777,144.9176,6,6567
12,5983,4,0,950000,0,155,30,5.9,3032,4,2,1,298,147,1920,21,-37.7778,144.9131,6,6567
12,1341,3,2,790000,0,245,30,5.9,3032,3,2,1,0,148,,21,-37.7722,144.9163,6,6567
12,3798,2,2,390000,0,106,31,5.9,3032,2,1,1,1957,69,2012,21,-37.7731,144.9074,6,6567
12,2978,4,0,1345000,1,106,31,5.9,3032,4,1,1,552,155,1920,21,-37.7769,144.9138,6,6567
12,9409,3,0,1381500,1,16,31,5.9,3032,3,2,2,416,168,1900,21,-37.7727,144.9055,6,6567
12,5964,3,0,940000,1,106,32,5.9,3032,3,2,2,285,172,2011,21,-37.7778,144.9061,6,6567
12,11680,3,0,995000,1,155,32,5.9,3032,3,2,1,314,177,2010,21,-37.7778,144.9042,6,6567
12,8131,3,0,1050000,3,76,32,5.9,3032,3,1,3,536,,,21,-37.7728,144.9076,6,6567
12,10989,3,0,786000,1,28,32,5.9,3032,3,2,1,576,120,1940,21,-37.7816,144.9217,6,6567
12,3405,2,0,705000,0,155,35,5.9,3032,2,1,3,252,108,1910,21,-37.7825,144.9206,6,6567
12,12086,2,0,760000,0,155,35,5.9,3032,2,1,1,124,77,1900,21,-37.7807,144.9285,6,6567
12,13087,3,2,487500,1,94,35,5.9,3032,3,1,3,0,,1972,21,-37.7723,144.9094,6,6567
12,72,3,1,1000000,1,155,36,5.9,3032,3,2,2,200,144,2003,21,-37.7766,144.9277,6,6567
12,7640,4,0,1110000,0,155,36,5.9,3032,4,2,1,349,,1920,21,-37.7775,144.913,6,6567
12,7383,4,0,1300000,0,106,36,5.9,3032,4,1,4,664,,,21,-37.7765,144.9132,6,6567
12,9304,3,0,1060000,0,155,36,5.9,3032,3,1,1,555,,,21,-37.7767,144.9125,6,6567
12,9459,3,0,1410000,0,155,36,5.9,3032,3,2,2,459,,,21,-37.7767,144.9124,6,6567
12,28,3,0,1305000,1,16,38,5.9,3032,2,1,1,278,166,1900,21,-37.7768,144.9223,6,6567
12,6146,3,0,932500,1,155,38,5.9,3032,3,2,1,254,,,21,-37.7738,144.9215,6,6567
12,935,3,0,965000,1,4,39,5.9,3032,3,1,0,216,,,21,-37.7792,144.9297,6,6567
12,10677,3,0,1215000,1,221,39,5.9,3032,3,1,1,452,175,1960,21,-37.7762,144.9174,6,6567
12,912,2,2,545000,1,155,39,5.9,3032,2,1,2,194,71,1900,21,-37.7772,144.9118,6,6567
12,9835,4,0,1705000,1,106,46,5.9,3032,4,2,4,598,273,2012,21,-37.7774,144.9104,6,6567
12,10907,3,0,970000,1,155,46,5.9,3032,2,1,1,194,,,21,-37.7756,144.921,6,6567
12,12163,2,0,925000,1,16,46,5.9,3032,2,1,1,407,,,21,-37.7756,144.9105,6,6567
13,11272,4,0,2650000,1,135,43,11,3147,4,3,2,753,399,2015,2,-37.8669,145.0767,5,3052
13,11568,3,0,1670000,1,106,45,11,3147,3,2,2,599,220,1930,2,-37.8673,145.0688,5,3052
13,398,3,1,955000,1,32,45,11,3147,3,2,2,203,,,2,-37.8655,145.0807,5,3052
13,7165,3,1,2050000,1,73,45,11,3147,3,3,4,310,315,2014,2,-37.874,145.0714,5,3052
13,1232,2,2,500000,4,73,48,11,3147,2,1,1,710,,2010,2,-37.8636,145.0794,5,3052
13,10341,2,0,1575000,1,106,48,11,3147,2,1,2,679,,,2,-37.869,145.0822,5,3052
13,6716,3,0,1555000,1,106,49,11,3147,3,2,2,731,149,1935,2,-37.8666,145.0676,5,3052
13,3395,3,0,1100000,0,135,56,11,3147,3,3,2,276,178,2004,2,-37.8699,145.0778,5,3052
13,9932,3,0,1337000,1,32,56,11,3147,3,1,2,583,112,1950,2,-37.8685,145.0786,5,3052
13,1764,8,0,2950000,1,260,1,11,3147,9,7,4,1472,618,2009,2,-37.8729,145.0788,5,3052
13,7739,4,0,2215000,3,135,1,11,3147,4,2,1,681,,1940,2,-37.8612,145.0858,5,3052
13,232,3,0,1518000,1,106,1,11,3147,3,2,2,516,145,1920,2,-37.8675,145.0668,5,3052
13,12967,3,0,1710000,1,260,2,11,3147,3,1,2,806,101,1950,2,-37.8695,145.084,5,3052
13,9485,3,0,1655000,1,106,2,11,3147,3,1,3,780,152,1940,2,-37.8599,145.0815,5,3052
13,9605,4,0,1550000,4,135,7,11,3147,4,2,2,780,180,1938,2,-37.86,145.0817,5,3052
13,11603,3,0,1662000,1,106,10,11,3147,3,2,2,351,228,2006,2,-37.8742,145.07,5,3052
13,3688,3,0,1665000,1,106,12,11,3147,3,2,3,702,145,1945,2,-37.8737,145.0695,5,3052
13,13286,2,0,1445000,1,106,13,11,3147,2,1,2,704,,,2,-37.8745,145.0738,5,3052
13,6594,5,0,3510000,1,106,18,11,3147,5,5,2,755,444,2015,2,-37.8598,145.0796,5,3052
13,7275,3,1,968000,1,106,19,11,3147,3,1,1,227,,,2,-37.8709,145.0857,5,3052
13,4474,3,1,900000,1,106,21,11,3147,3,2,2,153,110,1990,2,-37.8655,145.0808,5,3052
13,8423,3,0,1500000,1,260,24,11,3147,3,1,2,545,,,2,-37.8605,145.0833,5,3052
13,2899,5,0,2752000,1,106,26,11,3147,6,4,2,1075,390,2010,2,-37.8714,145.073,5,3052
13,6798,3,0,1500000,4,106,26,11,3147,3,2,2,710,139,1945,2,-37.8653,145.0897,5,3052
13,11356,4,0,1800000,1,106,31,11,3147,4,2,4,749,206,1950,2,-37.8669,145.077,5,3052
13,8638,3,0,1830000,1,106,31,11,3147,3,2,3,724,168,1940,2,-37.8619,145.0879,5,3052
13,2651,3,0,1415000,1,32,35,11,3147,3,1,1,605,111,1950,2,-37.8703,145.0774,5,3052
13,9948,2,0,1440000,0,106,35,11,3147,2,1,1,687,104,1940,2,-37.872,145.0692,5,3052
13,832,4,1,1250000,4,161,36,11,3147,4,2,2,321,199,2007,2,-37.8693,145.08,5,3052
13,1941,3,0,1422000,1,32,36,11,3147,3,1,2,583,,,2,-37.8679,145.0781,5,3052
13,9660,5,0,1600000,1,135,36,11,3147,5,3,4,700,266,1950,2,-37.8724,145.0758,5,3052
13,9983,4,0,1860000,1,106,36,11,3147,4,2,3,696,274,2000,2,-37.8711,145.0746,5,3052
13,853,3,1,1710000,1,135,36,11,3147,3,2,2,295,,1990,2,-37.8624,145.0798,5,3052
13,7750,4,0,1790000,0,260,38,11,3147,4,2,2,514,240,1935,2,-37.8664,145.0772,5,3052
13,13021,4,0,1950000,1,229,38,11,3147,4,2,2,844,278,1940,2,-37.8715,145.0688,5,3052
13,13068,3,0,1600000,1,73,38,11,3147,3,1,2,637,,,2,-37.8645,145.0797,5,3052
13,3121,3,0,1320000,0,135,39,11,3147,3,1,2,1063,,,2,-37.8752,145.0754,5,3052
13,3937,3,0,1650000,1,135,39,11,3147,3,1,1,697,164,1947,2,-37.8636,145.0903,5,3052
14,3757,2,0,995000,1,229,43,12.2,3147,2,1,1,583,,1950,20,-37.8693,145.1082,5,2894
14,6424,3,0,1250000,1,255,45,12.2,3147,3,1,1,842,,,20,-37.867,145.1092,5,2894
14,7614,3,2,1045000,1,229,48,12.2,3147,3,2,2,467,,,20,-37.8639,145.0968,5,2894
14,772,4,0,1200000,3,188,48,12.2,3147,4,3,2,372,201,2016,20,-37.8716,145.0999,5,2894
14,3725,2,0,1075000,4,106,49,12.2,3147,2,1,2,695,114,1950,20,-37.8694,145.0944,5,2894
14,8608,4,0,1500000,1,73,51,12.2,3147,2,2,2,621,203,2000,20,-37.8647,145.1023,5,2894
14,12470,3,0,1120000,1,229,52,12.2,3147,3,1,2,723,,,20,-37.8642,145.1109,5,2894
14,844,2,1,700000,1,260,53,12.2,3147,2,1,2,367,110,1970,20,-37.8662,145.109,5,2894
14,326,3,0,761000,0,73,53,12.2,3147,3,2,4,400,94,1950,20,-37.8675,145.106,5,2894
14,1031,4,0,1270000,3,32,56,12.2,3147,4,2,1,724,,,20,-37.8651,145.1109,5,2894
14,8587,4,0,1510000,1,32,56,12.2,3147,4,2,2,526,,,20,-37.8661,145.1013,5,2894
14,7971,3,0,1365000,1,73,1,12.2,3147,3,1,1,792,792,1950,20,-37.864,145.0972,5,2894
14,13284,4,0,1100000,4,229,2,12.2,3147,3,2,2,803,152,1970,20,-37.8621,145.1126,5,2894
14,12430,4,0,1415000,1,32,9,12.2,3147,4,3,2,724,,,20,-37.8651,145.1107,5,2894
14,848,2,2,690000,1,196,10,12.2,3147,2,1,1,216,90,2003,20,-37.8711,145.1017,5,2894
14,10673,3,0,1631000,1,106,12,12.2,3147,3,2,3,782,215,1950,20,-37.8621,145.1021,5,2894
14,6746,4,0,1500000,1,32,12,12.2,3147,4,2,1,593,255,1930,20,-37.8655,145.096,5,2894
14,12989,3,0,1060000,1,90,14,12.2,3147,2,1,2,772,,,20,-37.8707,145.1036,5,2894
14,3258,5,0,1529500,1,32,17,12.2,3147,5,3,2,585,317,2000,20,-37.8637,145.1024,5,2894
14,8839,2,2,600000,1,161,18,12.2,3147,2,1,1,153,80,1970,20,-37.8696,145.0962,5,2894
14,8776,2,2,535000,1,255,19,12.2,3147,2,1,1,72,,,20,-37.8702,145.1042,5,2894
14,2841,3,0,785000,1,32,21,12.2,3147,3,1,1,557,,1960,20,-37.8671,145.1117,5,2894
14,3496,4,0,1240000,1,229,21,12.2,3147,4,2,2,766,192,1950,20,-37.8629,145.1097,5,2894
14,4827,2,2,700000,1,260,26,12.2,3147,2,1,2,192,88,2007,20,-37.8709,145.102,5,2894
14,1927,4,0,1350000,1,32,30,12.2,3147,4,2,1,727,,,20,-37.8669,145.1106,5,2894
14,8622,2,0,1110000,1,73,30,12.2,3147,2,1,1,586,86,1950,20,-37.8683,145.1082,5,2894
14,2555,3,0,1305000,1,106,31,12.2,3147,3,1,1,760,120,1960,20,-37.858,145.1038,5,2894
14,446,3,0,855000,1,161,31,12.2,3147,3,2,1,320,85,1958,20,-37.87,145.1103,5,2894
14,387,3,1,900500,1,106,36,12.2,3147,3,2,2,256,134,2012,20,-37.8655,145.1096,5,2894
14,8575,3,0,1200000,4,32,38,12.2,3147,3,2,2,839,198,1970,20,-37.8614,145.1098,5,2894
14,4792,3,1,830000,1,16,39,12.2,3147,2,1,2,212,130,2012,20,-37.8723,145.1089,5,2894
18,12446,3,0,850000,1,150,43,10.5,3034,3,1,1,593,118,1970,21,-37.7677,144.8674,6,4502
18,13029,3,0,750000,3,150,43,10.5,3034,3,1,1,0,103,1980,21,-37.7634,144.8611,6,4502
18,3110,3,1,851000,1,155,45,10.5,3034,3,3,1,557,181,2017,21,-37.77,144.8572,6,4502
18,1299,3,0,848000,1,155,48,10.5,3034,3,1,2,542,,,21,-37.7706,144.8629,6,4502
18,8094,4,0,806000,1,150,48,10.5,3034,4,2,1,350,,2008,21,-37.7676,144.859,6,4502
18,4104,4,0,1155000,1,155,49,10.5,3034,3,2,2,569,225,2008,21,-37.7654,144.8655,6,4502
18,6766,3,0,670000,4,155,49,10.5,3034,3,2,2,671,,,21,-37.7593,144.871,6,4502
18,10895,4,0,1200000,1,155,49,10.5,3034,4,5,4,673,,,21,-37.7545,144.8736,6,4502
18,1984,3,0,636000,1,155,49,10.5,3034,2,1,2,571,,,21,-37.7605,144.8581,6,4502
18,11554,3,0,680000,1,155,51,10.5,3034,3,1,2,570,120,1970,21,-37.7591,144.8542,6,4502
18,2650,4,0,1160000,1,150,52,10.5,3034,4,3,2,789,,,21,-37.7537,144.8729,6,4502
18,7515,3,0,750000,1,16,56,10.5,3034,3,1,1,529,,,21,-37.7721,144.8576,6,4502
18,13323,3,0,627500,3,150,56,10.5,3034,3,1,1,550,143,1970,21,-37.7632,144.8622,6,4502
18,5310,3,1,880000,1,150,56,10.5,3034,3,2,2,339,,,21,-37.7519,144.8534,6,4502
18,6691,4,0,950000,1,150,2,10.5,3034,4,3,3,761,281,1970,21,-37.7524,144.8714,6,4502
18,5541,4,0,1600000,0,155,2,10.5,3034,4,3,3,1801,,,21,-37.7532,144.8766,6,4502
18,4828,2,1,585000,1,16,3,10.5,3034,2,1,1,136,,2012,21,-37.7623,144.8613,6,4502
18,11769,3,0,650000,3,150,12,10.5,3034,3,1,3,574,,,21,-37.7627,144.857,6,4502
18,3000,3,0,725000,3,150,12,10.5,3034,3,1,4,606,,,21,-37.752,144.854,6,4502
18,3391,3,2,665000,1,28,13,10.5,3034,3,2,1,289,,,21,-37.7644,144.8657,6,4502
18,9096,3,0,560500,1,155,13,10.5,3034,3,1,1,177,,,21,-37.7664,144.8583,6,4502
18,3827,3,0,615000,3,150,14,10.5,3034,3,1,2,649,,,21,-37.758,144.86,6,4502
18,7814,3,0,845000,1,155,14,10.5,3034,3,1,3,704,,,21,-37.7681,144.8592,6,4502
18,2621,3,0,585000,2,16,17,10.5,3034,3,1,2,322,,,21,-37.7686,144.8576,6,4502
18,4331,2,2,440000,1,155,18,10.5,3034,2,1,1,263,,1999,21,-37.7697,144.8657,6,4502
18,13070,3,0,850000,1,150,18,10.5,3034,3,1,2,766,149,,21,-37.7522,144.8518,6,4502
18,12502,5,0,850000,3,150,19,10.5,3034,5,2,4,574,,,21,-37.7639,144.8615,6,4502
18,12389,3,0,705000,1,155,24,10.5,3034,3,1,1,581,106,1960,21,-37.7691,144.8575,6,4502
18,4194,4,0,1100000,4,28,24,10.5,3034,4,3,2,873,395,1992,21,-37.7609,144.8639,6,4502
18,5111,3,0,892500,1,155,24,10.5,3034,3,1,1,586,118,1965,21,-37.7642,144.8603,6,4502
18,12440,3,0,695000,1,87,27,10.5,3034,3,1,2,588,,,21,-37.771,144.8586,6,4502
18,515,2,0,522500,1,155,30,10.5,3034,2,1,1,220,101,1995,21,-37.756,144.8641,6,4502
18,12059,4,0,680000,0,155,30,10.5,3034,4,2,2,554,140,1960,21,-37.7649,144.8633,6,4502
18,748,3,2,500000,1,155,30,10.5,3034,3,1,1,260,,1990,21,-37.7507,144.8576,6,4502
18,687,2,1,550000,3,150,30,10.5,3034,2,1,2,158,,1993,21,-37.7592,144.8681,6,4502
18,3879,3,0,730000,1,104,31,10.5,3034,3,2,2,705,,,21,-37.766,144.8596,6,4502
18,4147,3,0,875000,1,68,31,10.5,3034,3,1,3,812,117,1960,21,-37.765,144.8578,6,4502
18,1585,3,0,850000,3,150,31,10.5,3034,3,2,8,585,,,21,-37.751,144.8571,6,4502
18,11273,3,0,635000,3,150,32,10.5,3034,3,1,1,597,,,21,-37.7568,144.8572,6,4502
18,1399,4,0,762000,1,155,32,10.5,3034,4,2,2,589,150,1961,21,-37.7573,144.8534,6,4502
18,4707,2,2,411000,0,16,36,10.5,3034,2,1,1,0,85,1995,21,-37.7608,144.863,6,4502
18,1009,4,0,790000,1,16,36,10.5,3034,4,2,2,570,,,21,-37.7513,144.859,6,4502
18,7701,4,0,605000,1,16,36,10.5,3034,4,1,0,569,,,21,-37.7563,144.8601,6,4502
18,1075,3,0,805000,1,155,36,10.5,3034,3,2,2,593,103,1970,21,-37.7607,144.8581,6,4502
18,11343,4,0,890000,1,150,36,10.5,3034,4,2,4,585,,1960,21,-37.757,144.8566,6,4502
18,9735,3,0,795000,1,16,38,10.5,3034,3,1,1,549,,,21,-37.7644,144.8575,6,4502
18,9319,3,0,634000,1,155,38,10.5,3034,4,2,1,582,153,1950,21,-37.7584,144.8568,6,4502
18,11357,3,0,642000,3,150,39,10.5,3034,3,1,1,590,,1960,21,-37.7567,144.8572,6,4502
18,5741,3,0,863000,1,16,39,10.5,3034,3,2,3,638,,,21,-37.7546,144.8585,6,4502
18,10650,3,0,740000,3,150,39,10.5,3034,3,1,2,607,,,21,-37.7546,144.857,6,4502
20,3709,4,0,1819000,1,82,43,6.6,3183,3,2,1,244,180,1900,25,-37.8668,144.9928,5,2952
20,11951,2,2,410000,0,260,45,6.6,3183,2,1,2,0,61,1965,25,-37.8731,144.9958,5,2952
20,7307,1,2,280000,4,260,52,6.6,3183,1,1,1,0,,,25,-37.8733,144.997,5,2952
20,630,2,1,1015000,1,82,53,6.6,3183,2,1,2,114,120,2000,25,-37.8723,144.9961,5,2952
20,8969,2,2,502500,1,32,12,6.6,3183,2,1,1,0,65,1960,25,-37.8725,144.9952,5,2952
20,497,2,2,520000,1,82,12,6.6,3183,2,1,0,0,58,1970,25,-37.8742,144.9972,5,2952
20,11079,2,2,442000,3,32,17,6.6,3183,2,1,1,0,61,1960,25,-37.8726,144.9962,5,2952
20,10799,3,0,1193000,1,140,19,6.6,3183,3,1,1,178,100,1920,25,-37.8663,144.9948,5,2952
20,7044,2,2,416000,1,46,19,6.6,3183,2,1,1,0,49,1960,25,-37.8678,144.9966,5,2952
20,4688,2,2,820000,1,82,21,6.6,3183,2,1,1,0,,,25,-37.8691,144.9974,5,2952
20,4493,2,2,474000,1,260,24,6.6,3183,2,1,1,0,59,1970,25,-37.8667,144.9917,5,2952
20,397,2,0,981000,1,32,31,6.6,3183,2,1,0,159,84,1930,25,-37.874,144.9933,5,2952
20,993,3,0,1690000,1,140,31,6.6,3183,3,2,2,339,159,1890,25,-37.872,144.9909,5,2952
20,7133,2,2,540000,4,140,35,6.6,3183,2,1,1,483,51,1970,25,-37.8727,144.9969,5,2952
20,9140,3,0,1080000,1,32,35,6.6,3183,3,1,1,157,,1928,25,-37.8696,144.9925,5,2952
